name,address,phone,type,delivery_route,beat_name,team_id
"ABHISHEK SHARMA(STAFF) DEBTOR","SUBHASH NAGAR","","General Trade","RACE COURSE","RACE COURSE",MA
"LAXMI BAKERS","SUBHASH NAGAR, POST OFFICE ROAD","+918077330981","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"CARE AND CURE","SUBHASH NAGAR, SUBHASH NAGAR","+918171665176","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"DALJIT STORE","KARGI ROAD, NEAR PETROL PUMP","+917417495684","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"PRAGYA TEA N SNACKS","DEHRAKHAS, NEAR DHARAM KANTA","+919219569729","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"BHATT MEDICOSE","RAJEEV NAGAR, PRACHI COMPLEX","+918743949424","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"BAS HEERA GROUP PRIVATE LIMITED","BALAWAL ROAD, (G FRESH)","+918433264074","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"S A SUPER MARKET","DONALI CHOWK, R&R SUPER MARKET DONALI CHOWK","","General Trade","RAIPUR","RAIPUR",MA
"CHANDAN DAIRY","GOVIND GARH, GOVIND GARH","+919897187696","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"KING BAKERS","RAJPUR, MAIN CHOWK","+919412057922","General Trade","RAJPUR UPPER","RAJPUR UPPER",MA
"MAA GROCERY STORE","RAJPUR ROAD, MUSSORRIE ROAD","","General Trade","RAJPUR UPPER","RAJPUR UPPER",MA
"JATIN PHARMA","DEVKI COMPLEX, DEVKI COMPLEX","+918191097969","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"OLD SHIVAY GEN STORE","DAKRA, NEAR DD COLLEGE","+918273311732","General Trade","KAULAGARH","KAULAGARH",MA
"DEEPAK BILL(STAFF)","DEBTOR","","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"GOYAL TRADERS","ANMOL MARKET, NEAR ANMOL STORE","+919634042290","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"MOTA SHOW SWEETS & BAKERY","GMS ROA, GMS ROAD NEAR KAMLA PALACE","+917456881551","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"BUSTAN BAKERS & CONFECTIONER","TURNER ROAD","+919897696515","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"MODERN BAKERS","TURNER ROAD, TURNER ROAD","+916397861271","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"BHAGWATI ASSOCIATES","BENGALI KOTHI, NEAR BENGALI KOTHI CHOWK","+917351122221","General Trade","KARGI","KARGI",MA
"SHIV SHAKTI TRADER","RAMLEELA BAZAR, RAM LEELA BAZAAR","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"BLESSING ALWAYS","SD ROAD, SIP SIP CAFE","+919999003744","General Trade","SD ROAD","SD ROAD",MA
"LASSI WALA","KARANPUR, NEAR LAXMI NARAYAN MANDIR","+917452878555","General Trade","KARANPUR","KARANPUR",MA
"BIKANER MISTHAN","HARRAWALA, NEAR HP PETROL PUMP","+919997170985","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"BIKANER MISTHAN","MATA MANDIR ROAD, OPP VIRASAT FARM","+918979671008","General Trade","RACE COURSE","RACE COURSE",MA
"BIKANER MISTHAN","PREM NAGAR, PRAMNAGAR CHOWK","+917618101008","General Trade","PREM NAGAR","PREM NAGAR",MA
"SHREE GOVIND ENTERPRSES","JHAKHAN, KUMAR SWEET SHOP SATGURU PLAZA","+917895230187","General Trade","RAJPUR UPPER","RAJPUR UPPER",MA
"MANNAT STORE","SURI CHOWK, SURI CHOWK RACE COURSE","+918630378090","General Trade","RACE COURSE","RACE COURSE",MA
"SWASTIK BAKERS","DEHRA KHAS, NEAR DOON MEDICAL COLLEGE","+918126430033","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"POORVI ENTERPRISES","SD CROSSING, SD CROSSING","+917651573907","General Trade","SD ROAD","SD ROAD",MA
"GUPTA TRADERS","ANMOL MARKET, ANMOL MARKET","+919634042290","General Trade","PANDITVARI","PANDITVARI",MA
"NANDA STORE","NEAR KHUKHARI CHOWK, NEARBY RANA CHOWK","+916397628130","General Trade","PREM NAGAR","PREM NAGAR",MA
"JAISWAL TARDERS","TURNER ROAD, NEAR VELMED HOSPITAL","+919027357885","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"SIDDHI VINAYAK MEDICAL","DEHRAKHAS, NEAR OM VARIETY","","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"BURANSH STORE","MIYAWALA, GULLARGHATI ROAD","+919560730272","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"PARMA BAKERS","MIYAWALA CHOWK, MIYAWALA CHOWK","+919897559082","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"NEW LUCKY SWEET SHOP","MIYAWALA, MIYAWALA CHOWK","+919412153429","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"MUSKAN COSMETICS","JHANDA BAZAR, JHANDA BAZAR","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"GK ENTERPRISES","LAL PULL, ARYA TOWER, PATEL NAGAR","+918979177749","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"OLD APPLE PHARMACY","JAKHAN, NEAR A TO Z STATIONARY","+919205430679","General Trade","RAJPUR UPPER","RAJPUR UPPER",MA
"GROCERIA STORES LLP","CANAL ROAD, DHORAN ROAD OPP MAHENDRA HEALTHCARE","+918218073961","General Trade","RAJPUR LOWER","RAJPUR LOWER",MA
"RAMESHWARI'S SHOPPERZ BAY","SD ROAD, ABOVE IT PARK","","General Trade","SD ROAD","SD ROAD",MA
"NORTH STAR","BALAWAL, NEAR POST OFFICE","+918077517941","General Trade","RAIPUR","RAIPUR",MA
"NAMAN BAKERS","RAIPUR, HATHI KHANA CHOWK","+918077183146","General Trade","RAIPUR","RAIPUR",MA
"GAUR PHARMACY","NATHUAWALA, AFTER RATURI DEPT","+918979417502","General Trade","RAIPUR","RAIPUR",MA
"BHANDARI AMUL PARLOUR","TAPOVAN, TAPOVAN ROAD","+919711445853","General Trade","RAIPUR","RAIPUR",MA
"MAHESH GEN STORE","PREM PURI MAFI, (GUPTA STORE)","+918979143825","General Trade","KAULAGARH","KAULAGARH",MA
"DATA KIRANA BHANDAR","GARHI, GARHI CANTT","+918979493871","General Trade","KAULAGARH","KAULAGARH",MA
"GUPTA GEN STORE","KAULAGARH, OPP MAHAWAR PROV STORE","","General Trade","KAULAGARH","KAULAGARH",MA
"MONU GUPTA STORE","PREM PURI MAFI, PREM PURI MAFI","+919634711514","General Trade","KAULAGARH","KAULAGARH",MA
"SMOKE SIGNAL","POST OFFICE RD, AARYA SAMAJ ROAD","+919690500760","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"DUN BASKET","RING ROAD UR, NEAR BALUNI HOSPITAL","+918755528888","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"SHREE SHYAM PHARMACY","NEHRUGRAM, NEAR PEEPAL CHOWK GARHWALI COLONY","+918126003171","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"KOSH JI","HARIDWAR","","General Trade","ZOTHER","ZOTHER",MA
"MOHAN GEN STORE","RAJPUR ROAD, NEAR SHARMA GEN STORE","+919548946851","General Trade","RAJPUR UPPER","RAJPUR UPPER",MA
"FOOTHILL VALLEY FOODS LLP","SD ROAD, KIRSALI CHOWK ( BADA GOL CHAKKAR)","+919891782167","General Trade","SD ROAD","SD ROAD",MA
"JAIN CONFECTIONARY","CLEMENT TOWN, CLEMENT TOWN","+916398077905","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"BANKE BIHARI GEN STORE","YAMUNA COL, YAMUNA COLONY","+917906534933","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"RAKESH KUMAR","SAHARANPUR","+919756102636","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"PANDEY MEDICAL","THAKURPUR, DURGA MANDIR THAKURPUR PREM NAGAR","+919528420426","General Trade","PREM NAGAR","PREM NAGAR",MA
"AGGARWAL STORE","TURNER ROAD, NEARBY Q GREEN MEDICAL","+919756262123","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"BIKANER MISTHAN","SAHARANPUR ROAD, OPP SEEMA GEN CHANDRABANI CHOWK","+917579243951","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"SIDHARTH CONFECTIONARY","POST OFFI, NEAR POLICE CHOWKI","+918979234432","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"BANGARI PROV STORE","SBI DHARAMPUR, NEAR ANKIT GENERAL STORE","","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"BIKANER MISTHAN","JOGGIWALA, NEAR STOP N SHOP","+917023513799","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"SHIVAAY GENERAL STORE","DAKRA, NEAR DD COLLEGE3","+918273311732","General Trade","KAULAGARH","KAULAGARH",MA
"LAXMI MEDICOS","BANSAL HOME, NEAR SHREE SHYAM GROCERY BANSALHOME","+919760609333","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"BADONI MEDICOS","TURNER ROAD, NEARBY MODERN BAKERS","+919058554865","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"M S MEDICAL","BENGAL KOTHI CHOWK, OPP BADMINTON COURT","+919720676665","General Trade","KARGI","KARGI",MA
"PRIME DISTRIBUTOR","BANJARWALA, NEAR DURGA MANDIR BANJARWALA","+919760662233","General Trade","KARGI","KARGI",MA
"JAIN GEN STORE","POST OFFICE ROAD, OPP HDFC BANK ATM","+917465004360","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"GERMAN BAKERS","RING ROAD, OPP BIKANER MISTHAN BHANDAR","+919389896748","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"CHANDNA DAIRY","GOVIND GARH, OPP DHANRAJ STORE","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"SUPRIT CATERS BAKERS","DANDA DHARAM, LANE NO 1 BADRISH COLONY","","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"MAYUR STORE","CHANDRBANI, NEAR SATAKSHI MEDICAL STORE","","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"MAA VAISHNO BAKERY","DEHRA KHAS, BEFORE D R MEDICAL","","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"JAGSHILA MEDICAL","RING ROAD, NEARBY DANDRIYAL PHARMACY","+918077982752","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"NAMAN PRO STORE","SD ROAD, NEAR SAI PROVISION","+919259675789","General Trade","SD ROAD","SD ROAD",MA
"OLD ANA ENTERPRISES","KARGI CHOWK, KESAR SWEETS","+917505156375","General Trade","KARGI","KARGI",MA
"AGD GALLERY","DAKRA, OPP ASHA BAND DAKRA","+917983756985","General Trade","KAULAGARH","KAULAGARH",MA
"SAI COSMETICS","CHANDRABANI, OPP CUTE N CLASSIC","","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"GOPAL JI STATIONARY","POST OFFICE, PSOT OFFICE ROAD","+918630216203","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"MAHADEV GEN STORE","SAI PURAM, DEHRADUN","+918471023345","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"TIWARI GEN STORE","KHURBURA, GANESH CHOWK KHURBURA","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"OM TEA STALL","BENGALI KOTHI CHOWK, BENGALI KOTHI CHOWK","","General Trade","KARGI","KARGI",MA
"ANAV BROTHERS","GOLF STATE, SD ROAD","+918171303813","General Trade","SD ROAD","SD ROAD",MA
"GAUTAM MISHRA STAFF","","","General Trade","PALTAN BAZAR","PALTAN BAZAR",MA
"NEGI MEDICOS","NEHRUGRAM, NEARBY DOON BASKET","","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"SHIVA MEDICAL","RING ROAD, NEARBY DUN BASKET","+919627316091","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"ABHISHEK TRADERS","HANUMAN CHOWK, (APNA TRADERS)","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"ABHISHEK GENRAL STORE","HANUMAN CH, (NEW AGGARWAL), DEHRADUN","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"JAI SHRI BALAJI","HANUMAN CHOWK, NEAR LALIT TRADERS, DEHRADUN","+918630024746","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"BIKANER MISTHAN","NEAR PACIFIC GOLF, NEAR SHIVA DEPT STORE SD ROAD","+917017716507","General Trade","SD ROAD","SD ROAD",MA
"ASHOK ANIL ENTERPRISES (LLP)","BHAN, BHANIYAWALA","","General Trade","SUVIDHA","SUVIDHA",MA
"ARORA GEN STORE","DEEP LOK COLONY, CHAKRTATA ROAD","","General Trade","PANDITVARI","PANDITVARI",MA
"MAA KI AMANAT","PREM NAGAR, PREM NAGAR","+917454977497","General Trade","PREM NAGAR","PREM NAGAR",MA
"BIKANER MISTHAN","CHANDRABANI, AFTER BUY FRESH STORE","+918719894666","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"THE FRESH MART","POST OFFICE ROAD, NEAR SIDDHARTH","+919536004720","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"MANNU LALA STORE","CHANDRABANI ROAD, NEAR RATURI","+916398330167","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"ARSH GEN STORE","SEWLA KALAN, NEAR BALODI MEDICOS","+919568300342","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"GURMAN MEDICAL","ST JUDES CHOWK, STOCK TO NEW KHALSA MEDICAL","+918937074410","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"NEERAJ STAFF","","","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"SIDHBALI PHARMACY","DEHRAKHAS, OPP JAISWAL BAKERS DEHRAKHAS","+918791524713","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"KATIYAR BAKE SHOP","BENGALI KOTHI, NEAR BENGALI KOTHI SUVIDHA","+916396332998","General Trade","KARGI","KARGI",MA
"SEMWAL MEDICAL","RING ROAD, NEARBY ANAND THE SUPER VALUE STORE","+918750904861","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"RAIPUR CHOWK","BIKNAER MISTHNA BHAN, RAIPUR CHOWK","","General Trade","RAIPUR","RAIPUR",MA
"PANT POOJA STORE","SEWLA KALA, CHANDRABANI ROAD","+919917013824","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"RAM RAM JI","CHANDRABANI, NEAR BALODI MEDICOS","","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"SOHAN PRO STORE","AJABPUR, NEAR RANJIT GIFT SHOP","","General Trade","RACE COURSE","RACE COURSE",MA
"MUKESH STORE","BARTHWAL CHOWK, NEAR BARTHWAL CHOWK CHANDRABANI","","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"CHAWLA SALES","HANUMAN CHOWK, NEAR GOPAL GEN STORE","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"PUNDIR GENERAL STORE-NEAR ARV STORE","AJABPUR KALAN","","General Trade","RACE COURSE","RACE COURSE",MA
"JAY PRAKASH PROV STORE","NAWADA RD, NAWADA ROAD","+919859852001","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"BHAGYAWAN PARCHUN BHANDAR","PREMNAG, THAKURPUR ROAD OPP DURGA MANDIR","+919528707914","General Trade","PREM NAGAR","PREM NAGAR",MA
"SHREE BALAJI BIKANER SWEET","CHANDRABANI CHOWK SUBHASH NAGAR","","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"RADHE KRISHNA BAKERS & DAIRY","RING, NEAR KAMAL BATTERY RING ROAD","+917302327744","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"LIPSY STORE","NEHRU COLONY, NEAR KOMAL COSMETICS","+917060712348","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"DWARIKA TRADERS","MALDEVTA, MALDEVTA","+917060165650","General Trade","RAIPUR","RAIPUR",MA
"ABHAY ENTERPRISES","JAKHAN, NEAR PRIME LIFE PHARMACY","+918630602664","General Trade","RAIPUR","RAIPUR",MA
"RAWAT AATA CHAKKI","SD ROAD, OPP ARTI BAKERS","","General Trade","SD ROAD","SD ROAD",MA
"NEW PARADISE BAKERS","DARSHINI GATE, NEARBY FAIR DEAL CHEMIST","+919412004600","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"NEERAJ VERMA","AJAY CHANA","","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"NEW KRISHNA GOYAL","TURNER ROAD, OPP GUPTA SWEETS SHOP TURNER ROAD","","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"PAYAL DAILY NEEDS WHOLESALE STORE","NAWADA CHOWK OPP PNB BANK","+919897009092","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"TERRA MART","BALLAWALA, SHANTI COMPLEX, DEHRADUN","+917457040021","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"PANDIT JI SWEET SHOP","CANAL ROAD, CANAL ROAD","+919528099113","General Trade","RAJPUR LOWER","RAJPUR LOWER",MA
"SADHU SWEETS","KIR, KIR","","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"DIVYA COSMETICS","LOVELY MARKET, LOVELY MARKET VASANT VIHAR","+918895903718","General Trade","PANDITVARI","PANDITVARI",MA
"RATAN DAIRY & GROCERY","PANDITWARI, PANDITWARI","+918126961859","General Trade","PANDITVARI","PANDITVARI",MA
"MAHAWR G GRAND DHABA","MIYAWALA CH, MIYAWALA CHOWK","+919520366684","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"LUCKY SWEET SHOP","MIYAWAL CHOWK, MIYAWALA CHOWK","","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"DOON BASKET","NEHRUGRAM, 1KM FROM MAA VAISHNO MANDIR","+919643149900","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"LAKHI RAM GEN STORE","KAULAGARH, KAULAGARH","","General Trade","PANDITVARI","PANDITVARI",MA
"SAHNI GENERAL STORE","KAULAGARH, KAULAGARH","+918923111109","General Trade","PANDITVARI","PANDITVARI",MA
"MAHALAXMI BAKERS","JHAKHAN, NEAR ANJALI DAIRY","+919837783976","General Trade","RAJPUR UPPER","RAJPUR UPPER",MA
"GUPTA STORE","PACIFIC GOLF, NEAR PACIFIC GOLF","+918218588474","General Trade","SD ROAD","SD ROAD",MA
"SHRI RAM MEDICOS","GARHI CANTT, GARHI CANTT CHOWK","+917983548546","General Trade","KAULAGARH","KAULAGARH",MA
"TIRUPATI MART","BENGALI KOTHI CHOWK, DEHRADUN","","General Trade","SUVIDHA","SUVIDHA",MA
"TIRUPATI MART -BB TOWER KARGI CHOWK","DEHRADUN","","General Trade","SUVIDHA","SUVIDHA",MA
"BHANDARI PATANJALI","IT PARK, NEAR DAUGHTER CHEMIST SD ROAD","+918979984928","General Trade","SD ROAD","SD ROAD",MA
"MR BAKERS","SUDHOWALA CHOWK, SUDHOWALA CHOWK","","General Trade","PREM NAGAR","PREM NAGAR",MA
"DREAM SUPER STORE","SUDHOWALA CHOWK, SUDHOWALA CHOWK","","General Trade","PREM NAGAR","PREM NAGAR",MA
"LAL PROVISION STORE","VIJAY PUR DAM, KIMARI","+918449000574","General Trade","KAULAGARH","KAULAGARH",MA
"CHADDA PROV","NESHVILLA ROAD, NEAR MAHANIDHI LIFE LINE","","General Trade","NESHVILLA ROAD","NESHVILLA ROAD",MA
