name,address,phone,type,delivery_route,team_id
"ARYA COSMETICS - AJABPURKALAN","AJABPUR CHOWK","8958207443","General Trade","RACE COURSE",MA
"BATTERY FOR INVERTER","","","General Trade","Unassigned",MA
"ADD 2 CART - PANDITWARI","PANDITWARI","","General Trade","PANDITVARI",MA
"SAI RAM MEDICAL STORE - BALLUPUR CH","OPPOSITE MR. CARE, BALLUPUR CHOWK","","General Trade","PANDITVARI",MA
"TRUCARE PHARMACY - CHARKHI GATE","NEAR GUPTA CHARKHI GATE","7251926312","General Trade","KAULAGARH",MA
"USP GLOBAL - DELHI","""409, NAYA BANS KHARI BAOLI"", DELHI","07","General Trade","Unassigned",MA
"SATISH GEN STORE - RAJEEV NAGAR","NEXT TO BAILWAL COSMETICS","7017903773","General Trade","FUWARA CHOWK",MA
"KUNWAR UNCLE","","","General Trade","ZOTHER",MA
"SHIV MEDICAL - BHARTWAL CHOWK","CHANDRABANI","8273866568","General Trade","CLEMENT TOWN II",MA
"RATURI COMM. - SARASWATI VIHAR","NEAR SMART BUY","9997490017","General Trade","RACE COURSE",MA
"RAJU GENERAL STORE - TEHSIL CHOWK","""AMRIT KAUR ROAD, TEHSIL CHOWK, ""","Uttarakhand","General Trade","05",MA
"JAIN BANDHU TEA COMPANY","""18, BABU GANJ, DEHRADUN""","Uttarakhand","General Trade","05",MA
"SHRI BANKE BIHARI ASSOCIATES","RD TOWER OPP DRONAPURI, ""GMS ROAD, GULAB SWEETS GMS ROAD""","05","General Trade","7982414741",MA
"VISHNU KUMAR VIJAY KUMAR - GARHI","OPP VINOD CHEMIST, DAKRA BAZAR","9897109851","General Trade","KAULAGARH",MA
"A N DAIRY - NESHVILLA ROAD","BINDRA BUN LOK NATH","","General Trade","NESHVILLA ROAD",MA
"BIKANER SWEET SHOP - TURNER ROAD","TURNER ROAD","7015343203","General Trade","CLEMENT TOWN",MA
"BUY FRESH - CHANDRABANI","CHANDRABANI","7618300061","General Trade","CLEMENT TOWN II",MA
"DOON GENERAL STORE - CLEMENT TOWN","NEAR POLICE CHOWK, CLEMENT TOWN, DEHRADUN","","General Trade","CLEMENT TOWN",MA
"JAUNSARI DAIRY AND GENERAL STORE","BHOJAWALA ROAD NEAR DURGA MANDIR, VIKASNAGAR","7017640965","General Trade","ZOUTER",MA
"GOVIND PAL GEN STORE - CANAL ROAD","OPP MAA BALA SUNDRI MANDIR, CANAL ROAD","7055324068","General Trade","RAJPUR LOWER",MA
"BIKANER SWEET SHOP - ITBP ROAD","ITBP ROAD","9636742066","General Trade","ITBP-GOVIND GARH",MA
"NARESH SHARMA","","","General Trade","Unassigned",MA
"SHEKHAR REFRESHMENT POINT - KARANPU","NEAR MOTHER DAIRY, KARANPUR","9897667888","General Trade","KARANPUR",MA
"RAJENDER PRASAD RAJEEV KUMAR","WHOLESALE TEA MECHANT, ""107, MOTI BAZAR""","05","General Trade",""0135-2655974",MA
"RK WORLDINFOCOM PVT LTD - 19","KWEST BENGAL KOLKATA","","General Trade","Unassigned",MA
"LOTUS PHARMACY - VASANT VIHAR","NEAR NISAH GHERA","7456070672","General Trade","ITBP-GOVIND GARH",MA
"BIKANER MISTHAN - SD CROSSING","OPP GURUNANAKSCHOOL NEAR OMPHARMACY","7297877065","General Trade","SD ROAD",MA
"SHREE FAST FOOD AND SWEETS - SD ROA","OPP WHISTLING WOODS, SD ROAD","9193413006","General Trade","SD ROAD",MA
"NARESH DAIRY - PREMNAGAR","JOTI MANDI NEAR SINGH MEDICAL","9760584569","General Trade","PREM NAGAR",MA
"LAVANAYA GEN STORE - RANA CHOWK","NEAR SIMRAN STORE, PREMNAGAR","9557253932","General Trade","PREM NAGAR",MA
"KARTIK GEN STORE - LOVELY MARKET","VASANT VIHAR, LOVELY MARKET","9997315108","General Trade","PANDITVARI",MA
"GURLEEM TRADERS - HANUMAN CHOWK","NEAR NAVEEN VEGETARIAN","7906300254","General Trade","HANUMAN CHOWK",MA
"BHAGWATI DEPT STORE - NARAYAN VIHAR","""NARAYNA VIHAR, AKRGI ROAD""","05","General Trade","7906754473",MA
"SHREE DWARIKA MEDICAL & SURGICAL ST","""22-A, NEW ROAD, DWARIKA STORE","","General Trade","Uttarakhand",MA
"SHVETDHARA MILK & SWEET BAR","TAPOVAN ROAD, RAIPUR","9411171046","General Trade","RAIPUR",MA
"ABHISHEK SHARMA(STAFF) DEBTOR","SUBHASH NAGAR","","General Trade","RACE COURSE",MA
"EAZYSHOPPE","""MUMBAI, AMAZON""","27","General Trade","Unassigned",MA
"LAXMI BAKERS - SUBHASH NAGAR","POST OFFICE ROAD, SUBHASH NAGAR","8077330981","General Trade","CLEMENT TOWN",MA
"CARE AND CURE - SUBHASH NAGAR","SUBHASH NAGAR","8171665176","General Trade","CLEMENT TOWN",MA
"VIJAY STAFF ADVANCE A/C","","","General Trade","Unassigned",MA
"CHANDAN LOAN A/C","","","General Trade","Unassigned",MA
"DALJIT STORE - KARGI ROAD","NEAR PETROL PUMP","7417495684","General Trade","DEHRA KHAS",MA
"PRAGYA TEA N SNACKS - DEHRAKHAS","NEAR DHARAM KANTA","9219569729","General Trade","DEHRA KHAS",MA
"BHATT MEDICOSE - RAJEEV NAGAR","PRACHI COMPLEX, RAJEEV NAGAR","8743949424","General Trade","FUWARA CHOWK",MA
"BAS HEERA GROUP PRIVATE LIMITED","BALAWAL ROAD, MIYAWALA, (G FRESH)","8433264074","General Trade","MOHKAMPUR",MA
"S A SUPER MARKET - DONALI CHOWK","R&R SUPER MARKET DONALI CHOWK, NATHANWALA","","General Trade","RAIPUR",MA
"CHANDAN DAIRY - GOVIND GARH","GOVIND GARH","9897187696","General Trade","ITBP-GOVIND GARH",MA
"KING BAKERS - RAJPUR","MAIN CHOWK","9412057922","General Trade","RAJPUR UPPER",MA
"MAA GROCERY STORE - RAJPUR ROAD","MUSSORRIE ROAD, OPP HP PETROL PUMP","","General Trade","RAJPUR UPPER",MA
"JATIN PHARMA - DEVKI COMPLEX","DEVKI COMPLEX","8191097969","General Trade","HANUMAN CHOWK",MA
"RK WORLDINFOCOM PVT LTD - 36","TELENGANA","","General Trade","Unassigned",MA
"OLD SHIVAY GEN STORE - DAKRA","NEAR DD COLLEGE, DAKRA","8273311732","General Trade","KAULAGARH",MA
"ADARSH CONFECTIONERS - RAJENDER NAG","""276/1, RAJENDER NAGAR"", KAULAGARH ROAD","05","General Trade","9897752865",MA
"DEEPAK BILL(STAFF) - DEBTOR","","","General Trade","FUWARA CHOWK",MA
"JAIN ASSOCIATES - MEERUT","""457, NOONIA MOHALLA, SADAR MEERUT""","Uttar Pradesh","General Trade","09",MA
"GOYAL TRADERS - ANMOL MARKET","NEAR ANMOL STORE, ANMOL MARKET","9634042290","General Trade","ITBP-GOVIND GARH",MA
"MOTA SHOW SWEETS & BAKERY - GMS ROA","GMS ROAD NEAR KAMLA PALACE, DEHRADUN","7456881551","General Trade","ITBP-GOVIND GARH",MA
"BUSTAN BAKERS & CONFECTIONER","TURNER ROAD","9897696515","General Trade","CLEMENT TOWN",MA
"MODERN BAKERS - TURNER ROAD","TURNER ROAD","6397861271","General Trade","CLEMENT TOWN",MA
"SHADANI INDIA PVT LTD","""PLOT NO D2&D3, FARIDABAD INDUSTRIAL"", ""TOWN","","General Trade","0",MA
"ADVANCE TO STAFF RAJESH","","","General Trade","Unassigned",MA
"BHAGWATI ASSOCIATES - BENGALI KOTHI","NEAR BENGALI KOTHI CHOWK","7351122221","General Trade","KARGI",MA
"SHIV SHAKTI TRADER - RAMLEELA BAZAR","RAM LEELA BAZAAR","","General Trade","HANUMAN CHOWK",MA
"BIKANER MISTHAN","NEAR RICHI RICH"", OPP KAPOOR MEDICOS NEAR AXIS BANK, RAIPUR ROAD","05","General Trade","7828346923",MA
"BLESSING ALWAYS - SD ROAD","SIP SIP CAFE, NEAR HANSMUKHI APARTMENT","9999003744","General Trade","SD ROAD",MA
"LASSI WALA - KARANPUR","NEAR LAXMI NARAYAN MANDIR, KARANPUR","7452878555","General Trade","KARANPUR",MA
"BIKANER MISTHAN - HARRAWALA","NEAR HP PETROL PUMP","9997170985","General Trade","MOHKAMPUR",MA
"BIKANER MISTHAN - MATA MANDIR ROAD","OPP VIRASAT FARM","8979671008","General Trade","RACE COURSE",MA
"BIKANER MISTHAN - PREM NAGAR","PRAMNAGAR CHOWK","7618101008","General Trade","PREM NAGAR",MA
"SHREE GOVIND ENTERPRSES - JHAKHAN","KUMAR SWEET SHOP SATGURU PLAZA, NEAR KABIR DAIRY JAKHAN","7895230187","General Trade","RAJPUR UPPER",MA
"MANNAT STORE - SURI CHOWK","SURI CHOWK RACE COURSE","8630378090","General Trade","RACE COURSE",MA
"SWASTIK BAKERS -  DEHRA KHAS","NEAR DOON MEDICAL COLLEGE, DEHRA KHAS","8126430033","General Trade","DEHRA KHAS",MA
"POORVI ENTERPRISES - SD CROSSING","SD CROSSING","7651573907","General Trade","SD ROAD",MA
"GUPTA TRADERS - ANMOL MARKET","ANMOL MARKET","9634042290","General Trade","PANDITVARI",MA
"NANDA STORE - NEAR KHUKHARI CHOWK","NEARBY RANA CHOWK, PREMNAGAR","6397628130","General Trade","PREM NAGAR",MA
"RAJAN TRADING COMPANY","""NEW GOPAL NAGAR, NUMAISH CAMP"", SAHARANPUR","09","General Trade","Unassigned",MA
"JAISWAL TARDERS - TURNER ROAD","NEAR VELMED HOSPITAL","9027357885","General Trade","CLEMENT TOWN",MA
"SIDDHI VINAYAK MEDICAL - DEHRAKHAS","NEAR OM VARIETY","","General Trade","DEHRA KHAS",MA
"UNIYAL BAKERS - ARAGHAR CHOWK","""66C, ARAGHAR CHOWK"", DHARAMPUR","05","General Trade","8979608567",MA
"VANDAG ASSET MANAGEMENT LLP","""KUANWALA, HARIDWAR"", ""BYPASS ROAD","Uttarakhand","General Trade","05",MA
"BURANSH STORE - MIYAWALA","GULLARGHATI ROAD, MIYAWALA","9560730272","General Trade","MOHKAMPUR",MA
"PARMA BAKERS - MIYAWALA CHOWK","MIYAWALA CHOWK","9897559082","General Trade","MOHKAMPUR",MA
"NEW LUCKY SWEET SHOP - MIYAWALA","MIYAWALA CHOWK","9412153429","General Trade","MOHKAMPUR",MA
"MUSKAN COSMETICS - JHANDA BAZAR","JHANDA BAZAR","","General Trade","HANUMAN CHOWK",MA
"GK ENTERPRISES - LAL PULL","ARYA TOWER, OPP SARDAR GI CHAAP, PATEL NAGAR","8979177749","General Trade","HANUMAN CHOWK",MA
"OLD APPLE PHARMACY - JAKHAN","NEAR A TO Z STATIONARY, NEAR DEEP GEN","9205430679","General Trade","RAJPUR UPPER",MA
"GROCERIA STORES LLP - CANAL ROAD","DHORAN ROAD OPP MAHENDRA HEALTHCARE","8218073961","General Trade","RAJPUR LOWER",MA
"OPEES - RAJPUR ROAD","""93, RAJPUR ROAD, DEHRADUN""","Uttarakhand","General Trade","05",MA
"RAMESHWARI'S SHOPPERZ BAY - SD ROAD","ABOVE IT PARK","","General Trade","SD ROAD",MA
"NORTH STAR - BALAWAL","NEAR POST OFFICE, BALAWALA","8077517941","General Trade","RAIPUR",MA
"NAMAN BAKERS - RAIPUR","HATHI KHANA CHOWK, RAIPUR","8077183146","General Trade","RAIPUR",MA
"GAUR PHARMACY - NATHUAWALA","AFTER RATURI DEPT","8979417502","General Trade","RAIPUR",MA
"BHANDARI AMUL PARLOUR - TAPOVAN","TAPOVAN ROAD, NEAR VISHNU LOK COLONY","9711445853","General Trade","RAIPUR",MA
"MAHESH GEN STORE - PREM PURI MAFI","(GUPTA STORE)","8979143825","General Trade","KAULAGARH",MA
"DATA KIRANA BHANDAR - GARHI","GARHI CANTT","8979493871","General Trade","KAULAGARH",MA
"GUPTA GEN STORE - KAULAGARH","OPP MAHAWAR PROV STORE","","General Trade","KAULAGARH",MA
"MONU GUPTA STORE - PREM PURI MAFI","PREM PURI MAFI","9634711514","General Trade","KAULAGARH",MA
"SMOKE SIGNAL - POST OFFICE RD","AARYA SAMAJ ROAD, DEHRADUN","9690500760","General Trade","CLEMENT TOWN",MA
"DUN BASKET - RING ROAD UR","NEAR BALUNI HOSPITAL","8755528888","General Trade","MOHKAMPUR",MA
"SHREE SHYAM PHARMACY - NEHRUGRAM","NEAR PEEPAL CHOWK GARHWALI COLONY","8126003171","General Trade","MOHKAMPUR",MA
"RK WORLDINFOCOM PVT LTD - 29","KARNATAKA","","General Trade","Unassigned",MA
"KOSH JI","HARIDWAR","","General Trade","ZOTHER",MA
"RK WORLDINFOCOM PVT LTD - 23","MADHYA PRADESH","","General Trade","Unassigned",MA
"CLICKTECH RETAIL PVT LTD - 06","MANESAR","","General Trade","Unassigned",MA
"MOHAN GEN STORE - RAJPUR ROAD","NEAR SHARMA GEN STORE, RAJPUR ROAD","9548946851","General Trade","RAJPUR UPPER",MA
"FOOTHILL VALLEY FOODS LLP - SD ROAD","KIRSALI CHOWK ( BADA GOL CHAKKAR)","9891782167","General Trade","SD ROAD",MA
"JAIN CONFECTIONARY - CLEMENT TOWN","CLEMENT TOWN","6398077905","General Trade","CLEMENT TOWN",MA
"BANKE BIHARI GEN STORE - YAMUNA COL","YAMUNA COLONY","7906534933","General Trade","ITBP-GOVIND GARH",MA
"RK WORLDINFOCOM PVT LTD - 05","DEHRADUN","","General Trade","Unassigned",MA
"RAKESH KUMAR","SAHARANPUR","9756102636","General Trade","DHARAMPUR 2nd",MA
"RK WORLDINFOCOM PVT LTD - 27","MAHARASHTRA","","General Trade","Unassigned",MA
"PANDEY MEDICAL - THAKURPUR","DURGA MANDIR THAKURPUR PREM NAGAR","9528420426","General Trade","PREM NAGAR",MA
"AGGARWAL STORE - TURNER ROAD","NEARBY Q GREEN MEDICAL","9756262123","General Trade","CLEMENT TOWN",MA
"BIKANER MISTHAN - SAHARANPUR ROAD","OPP SEEMA GEN CHANDRABANI CHOWK, BILL TO SHREE BALAJI BIKANER SWEETS","7579243951","General Trade","CLEMENT TOWN II",MA
"SIDHARTH CONFECTIONARY - POST OFFI","NEAR POLICE CHOWKI","8979234432","General Trade","CLEMENT TOWN",MA
"RK WORLDINFOCOM PVT LTD - 10","PATNA BIHAR","","General Trade","Unassigned",MA
"BANGARI PROV STORE - SBI DHARAMPUR","NEAR ANKIT GENERAL STORE","","General Trade","DHARAMPUR 2nd",MA
"BIKANER MISTHAN - JOGGIWALA","NEAR STOP N SHOP","7023513799","General Trade","MOHKAMPUR",MA
"PADMA TRADERS - RISHIKESH","""GAMLI NO 3, BHARAT VIHAR COLONY, ""","","General Trade","Uttarakhand",MA
"SHIVAAY GENERAL STORE - DAKRA","NEAR DD COLLEGE3","8273311732","General Trade","KAULAGARH",MA
"MAA SHAKUMBARI TRADERS (25-26)","""CANAL ROAD, HERBETPUR"", ""DEHRADUN","Uttarakhand","General Trade","05",MA
"LAXMI MEDICOS - BANSAL HOME","NEAR SHREE SHYAM GROCERY BANSALHOME","9760609333","General Trade","CLEMENT TOWN II",MA
"BADONI MEDICOS - TURNER ROAD","NEARBY MODERN BAKERS","9058554865","General Trade","CLEMENT TOWN",MA
"M S MEDICAL - BENGAL KOTHI CHOWK","OPP BADMINTON COURT","9720676665","General Trade","KARGI",MA
"PRIME DISTRIBUTOR - BANJARWALA","NEAR DURGA MANDIR BANJARWALA","9760662233","General Trade","KARGI",MA
"XECH TECHNOLOGIES PVT LTD","HARYANA","","General Trade","Unassigned",MA
"CLICKTECH RETAIL PVT LTD - 05","DEHRADUN","","General Trade","Unassigned",MA
"JAIN GEN STORE - POST OFFICE ROAD","OPP HDFC BANK ATM, POST OFFICE ROAD","7465004360","General Trade","CLEMENT TOWN",MA
"GERMAN BAKERS - RING ROAD","OPP BIKANER MISTHAN BHANDAR, RING ROAD","9389896748","General Trade","MOHKAMPUR",MA
"DINESH GEN STORE (DB) - VIKAS NAGAR","""CINEMA GALI, 28 FOTTA ROAD""","05","General Trade","Unassigned",MA
"KRISHNA TRADING CO.","158 DANDIPUR MOHALLA NEAR KALIKA, ""MATA MANDIR, DEHRADUN""","05","General Trade","9927526151",MA
"CHANDNA DAIRY - GOVIND GARH","OPP DHANRAJ STORE","","General Trade","ITBP-GOVIND GARH",MA
"SUPRIT CATERS BAKERS - DANDA DHARAM","LANE NO 1 BADRISH COLONY","","General Trade","MOHKAMPUR",MA
"MAYUR STORE -  CHANDRBANI","NEAR SATAKSHI MEDICAL STORE, CHANDRBANI","","General Trade","CLEMENT TOWN II",MA
"MAA VAISHNO BAKERY - DEHRA KHAS","BEFORE D R MEDICAL, BAD PAYMENT","","General Trade","DEHRA KHAS",MA
"JAGSHILA MEDICAL - RING ROAD","NEARBY DANDRIYAL PHARMACY","8077982752","General Trade","MOHKAMPUR",MA
"COMMODUM GROCERIES PRIVATE LIMITED","""VILL SEVLAKALAN, GMS ROAD, MAJRA""","Uttarakhand","General Trade","05",MA
"RETAILEZ PRIVATE LIMITED - 05","DEHRADUN","","General Trade","Unassigned",MA
"NAMAN PRO STORE - SD ROAD","NEAR SAI PROVISION, SD ROAD","9259675789","General Trade","SD ROAD",MA
"OLD ANA ENTERPRISES - KARGI CHOWK","KESAR SWEETS, BANJARWALA ROAD NEAR SELFI STORE","7505156375","General Trade","KARGI",MA
"AGD GALLERY - DAKRA","OPP ASHA BAND DAKRA","7983756985","General Trade","KAULAGARH",MA
"SAI COSMETICS - CHANDRABANI","OPP CUTE N CLASSIC","","General Trade","CLEMENT TOWN II",MA
"GOPAL JI STATIONARY - POST OFFICE","PSOT OFFICE ROAD, DEHRADUN","8630216203","General Trade","CLEMENT TOWN",MA
"MAHADEV GEN STORE - SAI PURAM","DEHRADUN, CHANDRABANI ROAD","8471023345","General Trade","CLEMENT TOWN II",MA
"TIWARI GEN STORE - KHURBURA","GANESH CHOWK KHURBURA","","General Trade","ITBP-GOVIND GARH",MA
"OM TEA STALL - BENGALI KOTHI CHOWK","BENGALI KOTHI CHOWK","","General Trade","KARGI",MA
"ANAV BROTHERS - GOLF STATE","SD ROAD, GOLF SATTE","8171303813","General Trade","SD ROAD",MA
"GAUTAM MISHRA STAFF","","","General Trade","PALTAN BAZAR",MA
"NEGI MEDICOS - NEHRUGRAM","NEARBY DOON BASKET","","General Trade","MOHKAMPUR",MA
"SHIVA MEDICAL - RING ROAD","NEARBY DUN BASKET","9627316091","General Trade","MOHKAMPUR",MA
"ABHISHEK TRADERS - HANUMAN CHOWK","(APNA TRADERS), HANUMAN CHOWK","","General Trade","HANUMAN CHOWK",MA
"ABHISHEK GENRAL STORE - HANUMAN CH","(NEW AGGARWAL), OPP HANUNMAN MANDIR, DEHRADUN","","General Trade","HANUMAN CHOWK",MA
"JAI SHRI BALAJI - HANUMAN CHOWK","NEAR LALIT TRADERS, OPP NAVEEN HOTEL, DEHRADUN","8630024746","General Trade","HANUMAN CHOWK",MA
"GARG TRADERS - HANUMAN CHOWK","SHRI GURU RAM RAI MARKET, ""DARSHANI GATE, DEHRADUN""","05","General Trade","9412115420",MA
"BIKANER MISTHAN - NEAR PACIFIC GOLF","NEAR SHIVA DEPT STORE SD ROAD","7017716507","General Trade","SD ROAD",MA
"RAJAN - SAHARANPUR","""NEW GOPAL NAGAR, NUMAISH CAMP"", SAHARANPUR","05","General Trade","Unassigned",MA
"COCOBLU RETAIL LIMITED - 36","HYDERABAD","","General Trade","Unassigned",MA
"ASHOK ANIL ENTERPRISES (LLP) - BHAN","BHANIYAWALA","","General Trade","SUVIDHA",MA
"ARORA GEN STORE - DEEP LOK COLONY","CHAKRTATA ROAD","","General Trade","PANDITVARI",MA
"MAA KI AMANAT - PREM NAGAR","PREM NAGAR","7454977497","General Trade","PREM NAGAR",MA
"BIKANER MISTHAN - CHANDRABANI","AFTER BUY FRESH STORE","8719894666","General Trade","CLEMENT TOWN II",MA
"THE FRESH MART - POST OFFICE ROAD","NEAR SIDDHARTH, CLEMENT TOWN","9536004720","General Trade","CLEMENT TOWN",MA
"MANNU LALA STORE - CHANDRABANI ROAD","NEAR RATURI","6398330167","General Trade","CLEMENT TOWN II",MA
"ARSH GEN STORE - SEWLA KALAN","NEAR BALODI MEDICOS","9568300342","General Trade","CLEMENT TOWN II",MA
"GURMAN MEDICAL - ST JUDES CHOWK","STOCK TO NEW KHALSA MEDICAL","8937074410","General Trade","CLEMENT TOWN II",MA
"ZIBBRI INDIA PVT LTD - 27","BHIWANDI","","General Trade","Unassigned",MA
"NEERAJ STAFF","","","General Trade","CLEMENT TOWN",MA
"SIDHBALI PHARMACY - DEHRAKHAS","OPP JAISWAL BAKERS DEHRAKHAS","8791524713","General Trade","DEHRA KHAS",MA
"KATIYAR BAKE SHOP - BENGALI KOTHI","NEAR BENGALI KOTHI SUVIDHA","6396332998","General Trade","KARGI",MA
"CAR TATA PUNCH","","","General Trade","Unassigned",MA
"GLOWWELL PHARAMCY - SD ROAD","SHIV MANDIR, DEHRADUN",""7300957028","General Trade","9389973516"",MA
"SEMWAL MEDICAL - RING ROAD","NEARBY ANAND THE SUPER VALUE STORE","8750904861","General Trade","MOHKAMPUR",MA
"RAIPUR CHOWK - BIKNAER MISTHNA BHAN","RAIPUR CHOWK","","General Trade","RAIPUR",MA
"PANT POOJA STORE - SEWLA KALA","CHANDRABANI ROAD, NEAR HAPPY HEALTH SWADESHI MART","9917013824","General Trade","CLEMENT TOWN II",MA
"RAM RAM JI - CHANDRABANI","NEAR BALODI MEDICOS","","General Trade","CLEMENT TOWN II",MA
"HYT FOOD PRODUCTS PRIVATE LIMITED","""335-269, KISHAN NAGAR, ""","","General Trade","Uttarakhand",MA
"SOHAN PRO STORE - AJABPUR","NEAR RANJIT GIFT SHOP, AJABPUR","","General Trade","RACE COURSE",MA
"MUKESH STORE - BARTHWAL CHOWK","NEAR BARTHWAL CHOWK CHANDRABANI","","General Trade","CLEMENT TOWN II",MA
"CHAWLA SALES - HANUMAN CHOWK","NEAR GOPAL GEN STORE","","General Trade","HANUMAN CHOWK",MA
"PUNDIR GENERAL STORE-NEAR ARV STORE","AJABPUR KALAN, DEHRADUN","","General Trade","RACE COURSE",MA
"JAY PRAKASH PROV STORE - NAWADA RD","NAWADA ROAD","9859852001","General Trade","MOHKAMPUR",MA
"RK WORLDINFOCOM PVT LTD - 33","THIRUVALLUVAR","","General Trade","Unassigned",MA
"APPLE PHARMACY","17, LANE NO 3, DOON""","","General Trade","0",MA
"VAIDH ENTERPRISES","MADHYA PRADESH","","General Trade","Unassigned",MA
"BHAGYAWAN PARCHUN BHANDAR - PREMNAG","THAKURPUR ROAD OPP DURGA MANDIR","9528707914","General Trade","PREM NAGAR",MA
"SHREE BALAJI BIKANER SWEET","CHANDRABANI CHOWK SUBHASH NAGAR","","General Trade","CLEMENT TOWN II",MA
"SIDDHI VINAYAK BALODI SUPER MART","NEAR DOON UNIVERSITY",""9220514477","General Trade","7017424773"",MA
"RADHE KRISHNA BAKERS & DAIRY - RING","NEAR KAMAL BATTERY RING ROAD","7302327744","General Trade","MOHKAMPUR",MA
"LIPSY STORE - NEHRU COLONY","NEAR KOMAL COSMETICS","7060712348","General Trade","FUWARA CHOWK",MA
"DWARIKA TRADERS - MALDEVTA","MALDEVTA","7060165650","General Trade","RAIPUR",MA
"ABHAY ENTERPRISES - JAKHAN","NEAR PRIME LIFE PHARMACY, 232 AWAS VIKAS JAKHAN","8630602664","General Trade","RAIPUR",MA
"RAWAT AATA CHAKKI - SD ROAD","OPP ARTI BAKERS","","General Trade","SD ROAD",MA
"NEW PARADISE BAKERS - DARSHINI GATE","NEARBY FAIR DEAL CHEMIST","9412004600","General Trade","HANUMAN CHOWK",MA
".KHURANA COSMETICS - CREDITOR","DDN","","General Trade","ZOTHER",MA
"NEERAJ VERMA","AJAY CHANA","","General Trade","DHARAMPUR 2nd",MA
"NEW KRISHNA GOYAL - TURNER ROAD","OPP GUPTA SWEETS SHOP TURNER ROAD","","General Trade","CLEMENT TOWN",MA
"G D MEDICOS - 6 NO PULIYA","""GARHWAL COLONY, NEAR DOBHAL CHOWK""","05","General Trade",""8938013752",MA
"PAYAL DAILY NEEDS WHOLESALE STORE","NAWADA CHOWK OPP PNB BANK","9897009092","General Trade","MOHKAMPUR",MA
"TERRA MART - BALLAWALA","SHANTI COMPLEX, BALAWAL ROAD, DEHRADUN","7457040021","General Trade","MOHKAMPUR",MA
"PANDIT JI SWEET SHOP - CANAL ROAD","CANAL ROAD","9528099113","General Trade","RAJPUR LOWER",MA
"VILLE D AMOUR - THAKURPUR ROAD","""PREMNAGAR, DEHRADUN""","05","General Trade","9412920676",MA
"SADHU SWEETS - KIR","KIR","","General Trade","DHARAMPUR 2nd",MA
"DIVYA COSMETICS - LOVELY MARKET","LOVELY MARKET VASANT VIHAR","8895903718","General Trade","PANDITVARI",MA
"RATAN DAIRY & GROCERY - PANDITWARI","PANDITWARI","8126961859","General Trade","PANDITVARI",MA
"AMAZON REFUNDS","","","General Trade","Unassigned",MA
"RK WORLDINFOCOM PVT LTD - 32","KERALA","","General Trade","Unassigned",MA
"MAHAWR G GRAND DHABA - MIYAWALA CH","MIYAWALA CHOWK","9520366684","General Trade","MOHKAMPUR",MA
"LUCKY SWEET SHOP - MIYAWAL CHOWK","MIYAWALA CHOWK","","General Trade","MOHKAMPUR",MA
"SHREE BIKANER SWEETS - RING ROAD","""OPP PNB BANK, UPPER NATHANWALA, ""","Uttarakhand","General Trade","05",MA
"DOON BASKET - NEHRUGRAM","1KM FROM MAA VAISHNO MANDIR, DEHRAUDN","9643149900","General Trade","MOHKAMPUR",MA
"RMB EXPORTS DELHI","""NO. 37/32, GROUND FLOOR, VILLAGE""","","General Trade","Delhi",MA
"RMB EXPORTS","""GROUND FLOOR, OLD NO6, NEW NO 15","2400","General Trade","Unassigned",MA
"LAKHI RAM GEN STORE - KAULAGARH","KAULAGARH","","General Trade","PANDITVARI",MA
"SAHNI GENERAL STORE - KAULAGARH","KAULAGARH","8923111109","General Trade","PANDITVARI",MA
"ANA ENTERPRISES - KARGI CHOWK","KESAR SWEETS, ""OPP SELFI STORE KARGI ROAD, ""","05","General Trade","7505156375",MA
"MAHALAXMI BAKERS - JHAKHAN","NEAR ANJALI DAIRY, JHAKHAN","9837783976","General Trade","RAJPUR UPPER",MA
"GUPTA STORE - PACIFIC GOLF","NEAR PACIFIC GOLF","8218588474","General Trade","SD ROAD",MA
"SHRI RAM MEDICOS - GARHI CANTT","GARHI CANTT CHOWK","7983548546","General Trade","KAULAGARH",MA
"SHREEVIKA PHARMACY - SD ROAD","""SHOP NO2, KULHAN SHOP 2, DEHRADUN""","Uttarakhand","General Trade","05",MA
"RETAILEZ PRIVATE LIMITED","","","General Trade","Unassigned",MA
"TIRUPATI MART - BENGALI KOTHI CHOWK","DEHRADUN","","General Trade","SUVIDHA",MA
"TIRUPATI MART -BB TOWER KARGI CHOWK","DEHRADUN","","General Trade","SUVIDHA",MA
"SHREE SHIVAY SUPER STORE","""275, SHAH NAGAR, DEFENCE COLONY""","Uttarakhand","General Trade","05",MA
"DAILY NEEDS SUPERMARKET","""ELC COMPLEX, DHARAMPUR ROAD"", DEHRADUN-248001","05","General Trade","8979311505",MA
"BHANDARI PATANJALI - IT PARK","NEAR DAUGHTER CHEMIST SD ROAD","8979984928","General Trade","SD ROAD",MA
"MR BAKERS - SUDHOWALA CHOWK","SUDHOWALA CHOWK","","General Trade","PREM NAGAR",MA
"DREAM SUPER STORE - SUDHOWALA CHOWK","SUDHOWALA CHOWK","","General Trade","PREM NAGAR",MA
"LAL PROVISION STORE - VIJAY PUR DAM","KIMARI, DEHRADUN","8449000574","General Trade","KAULAGARH",MA
"TARUN - 06","HISAR HARYANA","","General Trade","Unassigned",MA
"CHADDA PROV - NESHVILLA ROAD","NEAR MAHANIDHI LIFE LINE","","General Trade","NESHVILLA ROAD",MA
