name,address,phone,type,delivery_route,beat_name,team_id
"MAA KUNJAPURI STORE","KARGI, NEAR KALI MATA MANDIR KARGI ROAD","+919897299504","General Trade","KARGI","KARGI",JA
"A R TRADERS","KALIDAS ROAD, KALIDAS ROAD","+919897328009","General Trade","NESHVILLA ROAD","NESHVILLA ROAD",JA
"SHIVAM GENERAL STORE","TIBTI COLONY, OPP TIBIT COLONY","+919548951161","General Trade","SD ROAD","SD ROAD",JA
"ELITE HOSPITALITY","DOON SQUARE MAL, DOON SQUARE MALL","","General Trade","RAJPUR LOWER","RAJPUR LOWER",JA
"RAVINDER GENERAL STORE","PREMNAGAR, PREMNAGAR","+918534900286","General Trade","PREM NAGAR","PREM NAGAR",JA
"OLD BALAJI STORE","PANDITVARI, OPP IMA GATE, BILL TO BALAJI","+918279664860","General Trade","PREM NAGAR","PREM NAGAR",JA
"SHARMA GEN STORE","DAKRA BAZAR, DAKRA BAZAR","+917500814585","General Trade","KAULAGARH","KAULAGARH",JA
"HIMANSHU GENERAL STORE","KAULAGRARH, KAULAGARH","+917520337985","General Trade","KAULAGARH","KAULAGARH",JA
"VINEET GEN STORE","DHARAMPUR CHOWK, NEAR MOTHROWALA VIKRAM STAND","+919897981379","General Trade","DHARAMPUR 1ST","DHARAMPUR 1ST",JA
"BHARAT STATIONARY","DHARAMPUR, NEAR RAWAT MEDICAL STORE","+919557418792","General Trade","AJABPUR RACE COURSE","AJABPUR RACE COURSE",JA
"OLD HARI OM STORE","DAHARAMPUR, DHARAMPUR","","General Trade","DHARAMPUR 1ST","DHARAMPUR 1ST",JA
"MUKESH STORE","BARTHWAL CHOWK, NEAR BARTHWAL CHOWK","+918755982431","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",JA
"POKHRIYAL PROVISION STORE","TITAN R, TITAN ROAD","+918126285096","General Trade","CLEMENT TOWN","CLEMENT TOWN",JA
"APNA GENERAL STORE","TITAN ROAD, TITAN ROAD","+918941881151","General Trade","CLEMENT TOWN","CLEMENT TOWN",JA
"NEW DOON CHEMIST","KARANPUR, OPP JINDAL PROV","+919897225766","General Trade","KARANPUR","KARANPUR",JA
"KASHVI MEDICAL STORE","SD ROAD, SD ROAD","","General Trade","SD ROAD","SD ROAD",JA
"RAWAT MEDICAL","SD ROAD, NEAR GOL CHAKKAR","+917983322541","General Trade","SD ROAD","SD ROAD",JA
"PHARSI STATIONARY","SD ROAD, SD ROAD","+917017241781","General Trade","SD ROAD","SD ROAD",JA
"MAA PUNYASINA POOJA STORE","RING RD, RING ROAD","+919858149831","General Trade","MOHKAMPUR","MOHKAMPUR",JA
"NAV ANJALI DAIRY","DILARAM CHOWK, NEAR VAN VIBHAG","","General Trade","RAJPUR LOWER","RAJPUR LOWER",JA
"KUNDAN GENERAL STORE","CANAL ROAD, CANAL ROAD","","General Trade","RAJPUR LOWER","RAJPUR LOWER",JA
"PANDIT N KOTHARI MEDICAL STORE","MAHARANA PRATAP CHOWK","+918865941684","General Trade","RAIPUR","RAIPUR",JA
"KAUSHIKI COSMETICS","RISHI VIHAR, RISHI VIHAR","+919149116717","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",JA
"SHIV SHAKTI PUJA STORE","CHAKRATA, CHAKRATA ROAD OPP PRAGATI GEN","+919548043480","General Trade","PANDITVARI","PANDITVARI",JA
"GULATI GEN STORE","PREMNAGAR, WING NO.6 NEAR KIDZZ SCHOOL","+919027849057","General Trade","PREM NAGAR","PREM NAGAR",JA
"SANJAY PRO STORE","PREMNAGAR, PREMNAGAR BAZAR","+919548625357","General Trade","PREM NAGAR","PREM NAGAR",JA
"PD ENTERPRISES","VASANT VIHAR, NEAR VASANT VIHAR SUVIDHA","+917037770674","General Trade","PANDITVARI","PANDITVARI",JA
"ASHOK ANIL ENTERPRISES (LLP)","VIKA, VIKAS NAGAR","","General Trade","SUVIDHA","SUVIDHA",JA
".DRB FOOD","DEBTOR, DELHI","","General Trade","OUTER","OUTER",JA
"AP MEDICOS","MALSI, MAIN MUSSORIE ROAD","+919760204781","General Trade","RAJPUR UPPER","RAJPUR UPPER",JA
"DJ POOJA STORE","DHARAMPUR CHOWK, DHARAMPUR CHOWK","+919458391667","General Trade","DHARAMPUR 1ST","DHARAMPUR 1ST",JA
"UPADHYAY MEDICINE","ARAGHAR CHOWK, ARAGHAR CHOWK","+918410007239","General Trade","DHARAMPUR 1ST","DHARAMPUR 1ST",JA
"JAISWAL POOJA STORE","VANDAN TRADER, VANDANA TRADERS","+918006845151","General Trade","DHARAMPUR 1ST","DHARAMPUR 1ST",JA
"SIDDHI STORE","TYAGI ROAD, TYAGI ROAD","+917049789367","General Trade","AJABPUR RACE COURSE","AJABPUR RACE COURSE",JA
"BALRAM ENTERPRISES","SURI CHOWK, SURI CHOWK","+919910930453","General Trade","AJABPUR RACE COURSE","AJABPUR RACE COURSE",JA
"NANDA GEN STORE","MOHINI ROAD, NEAR GREEN FIELD SCHOOL","+919837319213","General Trade","DHARAMPUR 1ST","DHARAMPUR 1ST",JA
"LAXMI CHAND","LOVELY MARKET, LOVELY MARKET","","General Trade","PANDITVARI","PANDITVARI",JA
"SHRI RAM AGENCIES- DEVKI COMPLEX","DEVKI COMPLEX","+919412005000","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",JA
"OLD RAVI ENTERPRRISES","PALTAN BAZA, NEAR SABJI MANDI","+919410577783","General Trade","PALTAN BAZAR","PALTAN BAZAR",JA
"BHATNAGAR PRO STORE","ARYA SAMAJ RD, NEAR SABJI MANDI","+919520560582","General Trade","PALTAN BAZAR","PALTAN BAZAR",JA
"RASTOGI PRO STORE","MANNUGANJ, OPP VISHAL BAKERS","+917906437368","General Trade","PALTAN BAZAR","PALTAN BAZAR",JA
"SUBHASH DO HATTI","PALTNA BAZAR, DISPENSARY ROAD","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",JA
"UJJALA DAILY NEEDS","GOVIND GARH, GOVIND GARH","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",JA
"AMAR PRO STORE","PATEL NAGAR, PATEL NAGAR","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",JA
"LALIT TRADERS","HANUMAN CHOWK, HANUMAN CHOWK","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",JA
"SUBHADRA MEDICOS","RING ROAD, NEAR AMBIWALA GURUDWARA","+918958276560","General Trade","MOHKAMPUR","MOHKAMPUR",JA
"FIT LIFE NUTRITION","RAJPUR ROAD, NEAR CHOCLATE CORNER","","General Trade","NESHVILLA ROAD","NESHVILLA ROAD",JA
"GLITTER COSMETICS","RAIPUR, BALAWALA ROAD","+917983201792","General Trade","RAIPUR","RAIPUR",JA
"PANDIT JI GEN STORE","KARANPUR, NEAR BVAISH NURSING HOME","+919568020636","General Trade","KARANPUR","KARANPUR",JA
"GULATI GENERAL STORE","KARANPUR, KARANPUR","","General Trade","KARANPUR","KARANPUR",JA
"DEVIKA PHARMA","THAKURPUR ROAD, NEAR ANAND HOSTEL","+918445907789","General Trade","PREM NAGAR","PREM NAGAR",JA
"PICKLE BOI","SEEMA DWAR, NEAR RAJDHANI RESTAURANT","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",JA
"RAJ MEDICAL STORE","CHANDRBANI ROA, CHANDRABANI ROAD","+919997287067","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",JA
"MINTGOMRI STORE","HARIDWAR, NEW MARKET NEAR RAILWAY POLICE CHOW","","General Trade","OUTER","OUTER",JA
"DALJEET SINGH","KARGI CHOWK, NEAR SUVIDHA STORE","+917417495684","General Trade","KARGI","KARGI",JA
"GANPATI MEDICAL","KARGI, KARGI","+919557562675","General Trade","KARGI","KARGI",JA
"THE VILLAGE STORE","RING ROAD, RING ROAD","+918851642347","General Trade","MOHKAMPUR","MOHKAMPUR",JA
"DHAWAN COSMETICS","PALTAN BAZAR, PALTAN BAZAR","","General Trade","PALTAN BAZAR","PALTAN BAZAR",JA
"SHRI DAYALK MEDICOS","SD ROAD, SD ROAD","","General Trade","SD ROAD","SD ROAD",JA
"JAI SHREE STORE","SD ROAD, NEAR SAI PROVISION STORE","+917017728310","General Trade","SD ROAD","SD ROAD",JA
"AGGARWAL MEGA MART","DAKRA, DAKRA","","General Trade","KAULAGARH","KAULAGARH",JA
"SHRINGAR COSMETICS","KAULAGARH, NEAR KUMAR STORE KAULAGARH","","General Trade","KAULAGARH","KAULAGARH",JA
"UNIQUE BAKERS","YAMUNA COLONY, YAMUNA COLONY","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",JA
"PHARMA HUB","PREM NAGAR, SINGH MEDICAL","","General Trade","PREM NAGAR","PREM NAGAR",JA
"BHATT MEDICOSE","RAJEEV NAGAR, PRACHI COMPLEX","+918743949424","General Trade","FUWARA CHOWK","FUWARA CHOWK",JA
"GOPAL JI STATIONARY","POST OFFICE, NEAR GRAPHIC ERA, DEHRADUN","+918630216203","General Trade","CLEMENT TOWN","CLEMENT TOWN",JA
"NEGI JI SHOP AND BAKERS","BHUDDHA, BHUDDHA TEMPLE","+917409626723","General Trade","CLEMENT TOWN","CLEMENT TOWN",JA
"JAIN GEN STORE","POST OFFICE ROAD, OPP HDFC BANK ATM","+917465004360","General Trade","CLEMENT TOWN","CLEMENT TOWN",JA
"SAPNA COLLECTION","SEWLA KALA, SEWLA KALA","+918445990709","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",JA
"KRISHNA MEDICAL HALL","SUBHASH NAGA, SUBHAS NAGAR","+918791663982","General Trade","CLEMENT TOWN","CLEMENT TOWN",JA
"HARDIK TRADING COMPANY","H.CHOWK, HANAUMAN CHOWK","+919412412777","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",JA
"PANDIT JI SAMOSE WALE","MALIK CHOWK, MALIK CHOWK","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",JA
"SAGAR TRADING CO","DHARAMPUR, SASTA STORE","+919458957683","General Trade","AJABPUR RACE COURSE","AJABPUR RACE COURSE",JA
"VINEET GENERAL STORE","AJABPURKALA, NEAR RAWAT MEDICAL STORE","+919897981379","General Trade","AJABPUR RACE COURSE","AJABPUR RACE COURSE",JA
"KRISHNA POOJA BHANDAR","DHARAMPUR, NEAR GULATI MEDICAL STORE","+919997800903","General Trade","AJABPUR RACE COURSE","AJABPUR RACE COURSE",JA
"NEERAJ AYURVEDIC","DISPENSARY RD, DHAMAWALA","+919412057757","General Trade","PALTAN BAZAR","PALTAN BAZAR",JA
"ABHISHEK STAFF","","","General Trade","Unassigned","Unassigned",JA
"SHIVANSH ENTERPRISES","NESHVILLA RD, NESHVILLA ROAD","","General Trade","NESHVILLA ROAD","NESHVILLA ROAD",JA
"DOON DIGITAL SERVICES","DAKRA BAZAR, GARHI CANTT","+919411325689","General Trade","KAULAGARH","KAULAGARH",JA
"MALHOTRA GEN STORE","PREMNAGAR, PREMNAGAR","+919897366417","General Trade","PREM NAGAR","PREM NAGAR",JA
"RAWAT PRO STORE","SYNERGY, OPP JIO PETROL PUMP","+917037544452","General Trade","KAULAGARH","KAULAGARH",JA
"MANOJ GENERAL STORE","BHUTTUWALA, OPP BUY FERSH","+917409111763","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",JA
"LADDU GOPAL GENERAL STORE","CHANDRB, CHANDRBANI","+916395822186","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",JA
"JAIN GENERAL STORE","TURNER ROAD, OPP TAMANG RESIDENCY","+916397708267","General Trade","CLEMENT TOWN","CLEMENT TOWN",JA
"JAISWAL TRADERS","TURNER ROAD, TURNER ROAD","+919559074988","General Trade","CLEMENT TOWN","CLEMENT TOWN",JA
"FRIEND PHARMACY","POST OFFICE ROAD, POST OFFICE ROAD","","General Trade","CLEMENT TOWN","CLEMENT TOWN",JA
"SHREE MAYA ENTERPRISES","KATHERA BA, KATHERA BAZAR","+919997251010","General Trade","OUTER","OUTER",JA
"SHREE RAM CHEMIST","INDER ROAD, INDER ROAD","+918979024110","General Trade","DHARAMPUR 1ST","DHARAMPUR 1ST",JA
"OLD SETHI PRO N GEN MERCHANT","TYAG, TYAGI ROAD","+918126288631","General Trade","AJABPUR RACE COURSE","AJABPUR RACE COURSE",JA
"BISHT PROVISIONAL STORE","CHANDAN N, CHANDAN NAGAR","+919808610610","General Trade","AJABPUR RACE COURSE","AJABPUR RACE COURSE",JA
"CHAUHAN GEN STORE","BALBIR ROAD, OPP GAURI SHANKAR MANDIR","+918171534709","General Trade","AJABPUR RACE COURSE","AJABPUR RACE COURSE",JA
"UDJ MEDICOS","DHARAMPUR, RACE COURSE","","General Trade","AJABPUR RACE COURSE","AJABPUR RACE COURSE",JA
"LAXMI PRO STORE","RAMLELLA BAZAR, OPP SHAKUMABRI MANDIR","+919411730865","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",JA
"NAVEEN GENERAL STORE","HNIC, OPP HINDU NATIONAL COLLEGE","+919897504924","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",JA
"BALAJI GEN STORE","MACHI BAZAR, NEAR SETHI FOOD CORNER","+918909367330","General Trade","PALTAN BAZAR","PALTAN BAZAR",JA
"RAHUL PHARMACY","KEDARPURAM, NEAR SHRI RAMA MEDICAL","+919012930097","General Trade","FUWARA CHOWK","FUWARA CHOWK",JA
"ANNAPURNA STORE","BADRISH COLONY, RING ROAD","+919411587282","General Trade","MOHKAMPUR","MOHKAMPUR",JA
"PAYAL DAILY NEEDS WHOLESALE STORE","NAWADA CHOWK OPP PNB BANK","+919897009092","General Trade","MOHKAMPUR","MOHKAMPUR",JA
"SAMMY DAIRY AND PRO STORE","KEDARPU, MDDA COLONY KEDARPURAM","+918218722423","General Trade","FUWARA CHOWK","FUWARA CHOWK",JA
"KUMAR GEN STORE","DALANWALA, KEDARPURAM","+919627608665","General Trade","FUWARA CHOWK","FUWARA CHOWK",JA
"VISHNU KUMAR VIJAY KUMAR","GARHI, OPP VINOD CHEMIST","+919897109851","General Trade","KAULAGARH","KAULAGARH",JA
"AMRIT STORE","JHAKHAN, NEAR JHAKHAN TOWER","+919627029096","General Trade","RAJPUR UPPER","RAJPUR UPPER",JA
"OM SHREE SHYAM KIRANA STORE","DOON VIHAR","+919506582613","General Trade","RAJPUR UPPER","RAJPUR UPPER",JA
"RAWAT GEN STORE","KANDOLI, NEAR TRIMURTI GEN STORE","+919927888745","General Trade","RAJPUR LOWER","RAJPUR LOWER",JA
"KRISHNA GENERAL STORE","KANDOLI, NEAR TRIMURTI GEN STORE","+918392893506","General Trade","RAJPUR LOWER","RAJPUR LOWER",JA
"THE BREAD AND BAKERS","NESHVILLA RD, NESHVILLA ROAD","+918909001786","General Trade","NESHVILLA ROAD","NESHVILLA ROAD",JA
"QUALITY DAIRY","MDDA DALANWALA, MDDA DALANWALA","+917535973009","General Trade","DOON HOSPITAL","DOON HOSPITAL",JA
"BALAJI STORE","MDDA DALANWALA, NEAR WATER TANK","+917505194210","General Trade","DOON HOSPITAL","DOON HOSPITAL",JA
"MANNAT STORE","SURI CHOWK, SURI CHOWK RACE COURSE","+918630378090","General Trade","AJABPUR RACE COURSE","AJABPUR RACE COURSE",JA
"JAISWAL BAKERS","DEHRA KHAS, DEHRA KHAS","+917417013680","General Trade","DEHRA KHAS","DEHRA KHAS",JA
"SAPTAMI BAKERS","DEHRAKHAS, DEHRA KHAS","+918126701618","General Trade","DEHRA KHAS","DEHRA KHAS",JA
"HEALTH FIRST PHARMACY","PREMNAGAR, PREMNAGAR","+917088677872","General Trade","PREM NAGAR","PREM NAGAR",JA
"HAR KRISHNA DAIRY","SD ROAD, OPP NEGI STORE","+917300768669","General Trade","SD ROAD","SD ROAD",JA
"DAYAL MEDICOS","NALAPNI ROAD, NEAR SANVHI MEDICOS","+919568960053","General Trade","SD ROAD","SD ROAD",JA
"SAMAKS DAGAR MASALA","NEHRU GRAM, NEAR DUN BASKET","+917017538325","General Trade","MOHKAMPUR","MOHKAMPUR",JA
"BUY FRESH","CHANDRABANI, CHANDRABANI","+917618300061","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",JA
"ANJAL PRO STORE","TURNER ROAD, NEAR KABIR DAIRY","+917906390813","General Trade","CLEMENT TOWN","CLEMENT TOWN",JA
"ASHOKA STORE","CLEMENT TOWN, CLEMENT TOWN","+917351765636","General Trade","CLEMENT TOWN","CLEMENT TOWN",JA
"MAYUR STORE","CHANDRBANI, NEAR SATAKSHI MEDICAL STORE","","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",JA
"DOON GEN STORE","CLEMENT TOWN, NEAR POLICE STATION CLEMENT TOWN","","General Trade","CLEMENT TOWN","CLEMENT TOWN",JA
"DEVBHOOMI MEDICAL STORE","NIRANJANP, NIRANJPUR","+918171905850","General Trade","CLEMENT TOWN","CLEMENT TOWN",JA
"KESTWAL CHEMIST","PATHRI BAGH, PATHRI BAGH","+919877370485","General Trade","DEHRA KHAS","DEHRA KHAS",JA
"RANGAD PROV","KARGI, KARGI","+919870831350","General Trade","KARGI","KARGI",JA
"MAA LAXMI STORE","BANGALI KOTHI, BANGALI KOTHI","+919997066240","General Trade","KARGI","KARGI",JA
"NAMAM GEN STORE","TAPKESHWAR MANDIR, DAKRA","+917983180758","General Trade","KAULAGARH","KAULAGARH",JA
"NEW NANDA MEDICAL","BHANDARI BAGH, LAKHI BAGH","","General Trade","DEHRA KHAS","DEHRA KHAS",JA
"BHARAT PHARMA","RAJEEV NAGAR, RAJEEV NAGAR","+919412006566","General Trade","FUWARA CHOWK","FUWARA CHOWK",JA
"DR MEDICAL- DEHRA KHAS","DEHRA KHAS","+918755613254","General Trade","DEHRA KHAS","DEHRA KHAS",JA
"NANKANI STORE","MACHI BAZAR, MACHI BAZAR","+918279819713","General Trade","PALTAN BAZAR","PALTAN BAZAR",JA
"PINKI TALWAR","PREMNAGAR, PREMNAGAR","+919548275495","General Trade","PREM NAGAR","PREM NAGAR",JA
"RANA GEN STORE","SHIMLA BY PASS CH, OPP FRIENDS BAKERY","+919987332913","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",JA
"KRISHNA DAIRY","CLEMENT TOWN, BEFORE WELCOME STORE","+919520084958","General Trade","CLEMENT TOWN","CLEMENT TOWN",JA
"BUSTAN BAKERY","TURNER ROAD, TURNER ROAD","+919897696515","General Trade","CLEMENT TOWN","CLEMENT TOWN",JA
"CARE N CURE","SUBHASH NAGAR, SUBHASH NAGAR","+918171665176","General Trade","CLEMENT TOWN","CLEMENT TOWN",JA
"MAA SHARDA GEN STORE","DEHRA KHAS, DEHRA KHAS","+919759598940","General Trade","DEHRA KHAS","DEHRA KHAS",JA
"NARANG GEN STORE","DEHRA KHAS, DEHRA KHAS","+917906660218","General Trade","DEHRA KHAS","DEHRA KHAS",JA
"SHIVA GEN STORE","THDC COLONY, THDC COLONY","+919627406285","General Trade","DEHRA KHAS","DEHRA KHAS",JA
"SAI STORE","JOHRI GAON, OPP SAKLANI DAIRY","+919837188495","General Trade","RAJPUR UPPER","RAJPUR UPPER",JA
"SRISHTI ENTERPRISES","BHANDARI BAGH, 173 1st FLOOR ARHAT BAZAR","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",JA
"LAVANAYA GEN STORE","RANA CHOWK, NEAR SIMRAN STORE","+919557253932","General Trade","PREM NAGAR","PREM NAGAR",JA
"ASHOK PROV STORE  DAKRA BAZAR","DAKRA BAZAR","+919411513543","General Trade","KAULAGARH","KAULAGARH",JA
"SOURABH THAPA BILL(STAFF) DEBTOR","","","General Trade","FUWARA CHOWK","FUWARA CHOWK",JA
"MANNU LALA STORE","CHANDARBANI ROAD, CHANDRBANI ROAD","+916398330167","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",JA
"KAPOOR ENTERPRISES","IT PARK, IT PARK","+919643403557","General Trade","SD ROAD","SD ROAD",JA
"YOUR'S MEGA MART","SD ROAD, NEAR RAJ SUPER STORE","+917895689949","General Trade","SD ROAD","SD ROAD",JA
"OLD SIDDHI VINAYAK MEDICAL","KARGI, KARGI","+919634181759","General Trade","KARGI","KARGI",JA
"AKSH MEDICAL STORE","DOON HOSPITAL, OPP JAIN MEDICAL STORE","+919837345556","General Trade","DOON HOSPITAL","DOON HOSPITAL",JA
"SHRAVYA COSMETICS","RAIPUR, RAIPUR","+918449894972","General Trade","RAIPUR","RAIPUR",JA
"BAKERA VERSE","KALIDAS ROAD, KALIDAS ROAD","+919997315070","General Trade","NESHVILLA ROAD","NESHVILLA ROAD",JA
"AVB HERBAL PHARMA PVT. LTD.","AMAYA TOWER","+918126239082","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",JA
"GARG PROV STORE","KARANPUR, OPP AVTAR STORE","+919536049109","General Trade","KARANPUR","KARANPUR",JA
"MONIKA GEN STORE","DL ROAD, NEAR MATH MANDIR","+919761940174","General Trade","KARANPUR","KARANPUR",JA
"KUMAR STORE","DL ROAD, DL ROAD","+918218020293","General Trade","KARANPUR","KARANPUR",JA
"S A SUPER MARKET","DONALI CHOWK, R&R SUPERMARKET DONALI CHOWK","+917830965389","General Trade","RAIPUR","RAIPUR",JA
"APNA MART","TAPKESHWAR ROAD, SAINIK COLONY","+919027717579","General Trade","KAULAGARH","KAULAGARH",JA
"JATIN KOHLI BILL","COMPANY PERSON","","General Trade","FUWARA CHOWK","FUWARA CHOWK",JA
"DELHIVERY LIMITED","HARYANA","","General Trade","OUTER","OUTER",JA
"ARSH GEN STORE","SEWLA KALA, NEAR BANSAL HOME","+919568300342","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",JA
"PASSWAN STORE","TYAGI ROAD, TYAGI ROAD","+919258151887","General Trade","AJABPUR RACE COURSE","AJABPUR RACE COURSE",JA
"AMOLI PHARMACY","MOHKAMPUR, NEAR BY BADOLA MEDICAL","+919410314967","General Trade","MOHKAMPUR","MOHKAMPUR",JA
"ASWAL GEN STORE","MAJRI MAFI, MAJRI AMFI","941155127","General Trade","MOHKAMPUR","MOHKAMPUR",JA
"SMILE STORE","SELAQUI (NEW), MANVAK","","General Trade","OUTER","OUTER",JA
"OLD APPLE PHARMACY","JHAKHAN, NEAR A TO Z STATIONARY","","General Trade","RAJPUR UPPER","RAJPUR UPPER",JA
"RIDDHI SIDDHI","HANUMAN CHOWK, NEAR NAVEEN HOTEL","+917895292812","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",JA
"PRITAM TRADERS","HANUMAN CHOWK, HANUMAN CHOWK","+919997211333","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",JA
"AGGARWAL GEN STORE","HANUMAN CHOWK, HANUMAN CHOWK","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",JA
"NIKHIL STAFF","","","General Trade","PANDITVARI","PANDITVARI",JA
"MAA LAXMI STORE","SUBHASH NAGAR, SHAKTI MARKET","+919997168367","General Trade","CLEMENT TOWN","CLEMENT TOWN",JA
"SHRI RAJDHARM PRO STORE","SEWLA KAL, SEWLA KALA","+918923490301","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",JA
"PAL TRADERS","THDC COLONY, THDC COLONY","+918218738646","General Trade","DEHRA KHAS","DEHRA KHAS",JA
"PASHUPATI DEPT STORE","KARGI, OPP RANA DEPT TEA STATE","+918077768853","General Trade","KARGI","KARGI",JA
"BHAGWATI ASSOCIATES","BENGALI KOTH, DOON UNIVERSITY ROAD","+917351122221","General Trade","KARGI","KARGI",JA
"SHANTI OM PHARMACY","DOBHAL CHOWK, DOBHAL CHWOK","","General Trade","MOHKAMPUR","MOHKAMPUR",JA
"HARI OM STORE","DHARAMPUR, DHARAMPUR","","General Trade","DHARAMPUR 1ST","DHARAMPUR 1ST",JA
"AMBIK COSMETICS","RAJPUR VILLAGE, NEAR PAWAN KUMAR BORTHERS","","General Trade","RAJPUR UPPER","RAJPUR UPPER",JA
"VARIETY STORE","RAJPUR ROAD, RAJPUR","","General Trade","RAJPUR UPPER","RAJPUR UPPER",JA
"HOT HEADS NUTRITION","CANAL ROADS, CANAL ROAD","+919837329760","General Trade","RAJPUR LOWER","RAJPUR LOWER",JA
"LAXMI GEN STORE","KARANPUR, NEAR VINAY GEN STORE","+919053223199","General Trade","KARANPUR","KARANPUR",JA
"MAHAWAR GENERAL STORE","KAULAGARH, NEAR SINGARIKA COS.","+918979495022","General Trade","KAULAGARH","KAULAGARH",JA
"RIDHI SIDHI MEDICAL","MATAMANDIR RD, SARASWATI VIHAR","+919997898128","General Trade","AJABPUR RACE COURSE","AJABPUR RACE COURSE",JA
"BANSAL TRADING COMPANY","DURGA CHOWK HARIDWAR ROAD","+919259298651","General Trade","OUTER","OUTER",JA
"SAHANI STORE","MOTI BAZAR, MOTI BAZAR DEHRADUN","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",JA
"MANJEET CHICKEN","MACHI BAZAR, MACHI BAZAR","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",JA
"ZEBA COSMETICS","TURNER ROAD, NEAR KABIR MART","+917668583609","General Trade","CLEMENT TOWN","CLEMENT TOWN",JA
"NIHARIKA BEAUTY PALACE","TURNER ROA, NEAR Q GREEN MEDICOS","","General Trade","CLEMENT TOWN","CLEMENT TOWN",JA
"ALPHA X NUTRITION","SD ROAD, NEAR SHREE STORE","+918218250123","General Trade","SD ROAD","SD ROAD",JA
"SUNRISE MART","IT PARK, NEAR DAUGHTER CHEMIST","701788101","General Trade","SD ROAD","SD ROAD",JA
"SNEHA MEDICAL CENTRE","DL ROAD, DL ROAD","+917895877004","General Trade","KARANPUR","KARANPUR",JA
"TRUCARE PHARAMCY","CHARKHI GATE, NEAR GUPTA CHARKI GATE","+917251926312","General Trade","KAULAGARH","KAULAGARH",JA
"FLOSS N GLOSS MED -SARASWATI VIHAR","AFTER PARASHREE","+917018366719","General Trade","AJABPUR RACE COURSE","AJABPUR RACE COURSE",JA
"JOSHI MEDICAL","BANJARAWALA, NEAR KALI MANDIR KARGI","+917895558283","General Trade","KARGI","KARGI",JA
"MANISH JI DEBTOR 24 MANTRA","","","General Trade","DHARAMPUR 2ND","DHARAMPUR 2ND",JA
"HILLWAY STORE","KOTHAL GATE, KOTHAL GATE","+917015781417","General Trade","RAJPUR UPPER","RAJPUR UPPER",JA
"SN PHARMACY","IT PARK, IT PARK","","General Trade","SD ROAD","SD ROAD",JA
"PANDEY MEDICAL","THAKURPUR, DURGA MANDIR THAKURPUR","+919528420426","General Trade","PREM NAGAR","PREM NAGAR",JA
"LAXMI MEDICAL","BANSAL HOME, SEWAL KALA","+919760609333","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",JA
"PRABHJI STATIONARY","RACE COURSE, RACECOURSE","+919997465510","General Trade","AJABPUR RACE COURSE","AJABPUR RACE COURSE",JA
"GYAN MEDICOS","CANAL ROAD, CANAL ROAD","+917895998207","General Trade","RAJPUR LOWER","RAJPUR LOWER",JA
"BUNTY STORE","DL ROAD, OP VISHAL SANCHYAN","+919917556477","General Trade","KARANPUR","KARANPUR",JA
"RATURI GEN STORE","CHANDARBANI, CHANDARBANI","+919557653733","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",JA
"HIMALAYAN DAVAKHANA","PALTAN BAZAR","+918394832116","General Trade","PALTAN BAZAR","PALTAN BAZAR",JA
"DOON MEDICOS","KARGI, NEAR SEMWAL STORE","+919058619766","General Trade","KARGI","KARGI",JA
"OM GEN STORE","MOHINI ROAD, MOHINI ROAD","+919897151750","General Trade","DHARAMPUR 1ST","DHARAMPUR 1ST",JA
"CHANDNA DAIRY","GOVIND GARH, OPP DHANRAJ","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",JA
